   Year      Age       Female       Male         Total
   1995        1     0.000505     0.000526     0.000516 
   1995        2     0.000230     0.000305     0.000269 
   1995        3     0.000212     0.000258     0.000235 
   1995        4     0.000181     0.000222     0.000202 
   1995        5     0.000133     0.000231     0.000183 
   1995        6     0.000148     0.000185     0.000167 
   1995        7     0.000121     0.000208     0.000165 
   1995        8     0.000138     0.000132     0.000135 
   1995        9     0.000117     0.000155     0.000137 
   1995       10     0.000089     0.000175     0.000133 
   1995       11     0.000180     0.000154     0.000167 
   1995       12     0.000184     0.000201     0.000192 
   1995       13     0.000136     0.000230     0.000184 
   1995       14     0.000188     0.000303     0.000247 
   1995       15     0.000221     0.000531     0.000380 
   1995       16     0.000259     0.000555     0.000410 
   1995       17     0.000332     0.000580     0.000459 
   1995       18     0.000371     0.000931     0.000657 
   1995       19     0.000420     0.001034     0.000732 
   1995       20     0.000413     0.001162     0.000792 
   1995       21     0.000407     0.001258     0.000837 
   1995       22     0.000448     0.001351     0.000902 
   1995       23     0.000459     0.001267     0.000864 
   1995       24     0.000452     0.001459     0.000957 
   1995       25     0.000483     0.001350     0.000917 
   1995       26     0.000483     0.001446     0.000964 
   1995       27     0.000557     0.001464     0.001010 
   1995       28     0.000557     0.001688     0.001122 
   1995       29     0.000633     0.001766     0.001199 
   1995       30     0.000709     0.001735     0.001221 
   1995       31     0.000655     0.001845     0.001248 
   1995       32     0.000768     0.001965     0.001364 
   1995       33     0.000801     0.002001     0.001398 
   1995       34     0.000791     0.002231     0.001507 
   1995       35     0.000905     0.002220     0.001559 
   1995       36     0.000885     0.002403     0.001639 
   1995       37     0.000970     0.002389     0.001674 
   1995       38     0.001074     0.002557     0.001810 
   1995       39     0.001236     0.002768     0.001996 
   1995       40     0.001336     0.002885     0.002104 
   1995       41     0.001390     0.003177     0.002279 
   1995       42     0.001403     0.003366     0.002381 
   1995       43     0.001624     0.003897     0.002759 
   1995       44     0.001661     0.004106     0.002885 
   1995       45     0.001741     0.004147     0.002948 
   1995       46     0.001915     0.004698     0.003315 
   1995       47     0.002179     0.004790     0.003495 
   1995       48     0.002251     0.005381     0.003827 
   1995       49     0.002474     0.005974     0.004236 
   1995       50     0.002681     0.006466     0.004583 
   1995       51     0.002730     0.006753     0.004751 
   1995       52     0.002873     0.007064     0.004981 
   1995       53     0.003202     0.007565     0.005394 
   1995       54     0.003054     0.007403     0.005230 
   1995       55     0.003647     0.008837     0.006223 
   1995       56     0.003651     0.009498     0.006534 
   1995       57     0.004144     0.010533     0.007280 
   1995       58     0.004256     0.011225     0.007662 
   1995       59     0.004673     0.012280     0.008367 
   1995       60     0.005247     0.013660     0.009301 
   1995       61     0.005723     0.014703     0.010022 
   1995       62     0.006252     0.015842     0.010809 
   1995       63     0.006595     0.017599     0.011779 
   1995       64     0.006967     0.019504     0.012821 
   1995       65     0.007840     0.020825     0.013856 
   1995       66     0.009110     0.022218     0.015130 
   1995       67     0.009695     0.023967     0.016184 
   1995       68     0.010424     0.026275     0.017547 
   1995       69     0.011324     0.027980     0.018708 
   1995       70     0.012360     0.030478     0.020270 
   1995       71     0.013829     0.031874     0.021609 
   1995       72     0.015790     0.034937     0.023957 
   1995       73     0.017629     0.038890     0.026586 
   1995       74     0.020187     0.041848     0.029225 
   1995       75     0.023809     0.049899     0.034564 
   1995       76     0.023155     0.046592     0.032612 
   1995       77     0.028936     0.057501     0.040192 
   1995       78     0.033152     0.063395     0.044815 
   1995       79     0.034057     0.063324     0.045094 
   1995       80     0.045360     0.083661     0.059267 
   1995       81     0.048503     0.083658     0.060973 
   1995       82     0.055275     0.095746     0.069280 
   1995       83     0.065278     0.106221     0.078946 
   1995       84     0.073201     0.119227     0.088001 
   1995       85     0.084482     0.132112     0.099234 
   1995       86     0.097167     0.148056     0.112281 
   1995       87     0.111416     0.162147     0.125870 
   1995       88     0.127122     0.185192     0.142901 
   1995       89     0.140936     0.198023     0.155817 
   1995       90     0.158954     0.220605     0.174271 
   1995       91     0.174054     0.243287     0.190304 
   1995       92     0.199855     0.268941     0.215198 
   1995       93     0.219573     0.296738     0.235518 
   1995       94     0.244697     0.321413     0.259521 
   1995       95     0.280129     0.337810     0.290607 
   1995       96     0.296596     0.391747     0.312342 
   1995       97     0.320531     0.412591     0.334826 
   1995       98     0.351543     0.468512     0.368686 
   1995       99     0.369912     0.468492     0.382409 
   1995      100     0.413464     0.494575     0.422567 
   1995      101     0.468343     0.490961     0.470874 
   1995      102     0.507851     0.511797     0.508268 
   1995      103     0.512745     0.430189     0.504639 
   1995      104     0.549048     0.503226     0.544379 
   1995      105     0.639474     0.627907     0.638298 
   1995      106     0.566929     0.240000     0.546798 
   1995      107     0.485549     0.352941     0.473684 
   1995      108     0.415842     1.333333     0.490909 
   1995      109     1.454545     0.000000     1.066667 
   1995      110     0.375000     0.193548     0.303797 
   1996        0     0.004215     0.005484     0.004866 
   1996        1     0.000402     0.000508     0.000456 
   1996        2     0.000218     0.000351     0.000286 
   1996        3     0.000158     0.000228     0.000194 
   1996        4     0.000170     0.000204     0.000187 
   1996        5     0.000151     0.000146     0.000148 
   1996        6     0.000130     0.000194     0.000163 
   1996        7     0.000116     0.000162     0.000140 
   1996        8     0.000137     0.000184     0.000161 
   1996        9     0.000112     0.000155     0.000134 
   1996       10     0.000112     0.000165     0.000139 
   1996       11     0.000121     0.000173     0.000147 
   1996       12     0.000136     0.000193     0.000165 
   1996       13     0.000112     0.000256     0.000186 
   1996       14     0.000164     0.000342     0.000255 
   1996       15     0.000264     0.000433     0.000350 
   1996       16     0.000226     0.000515     0.000374 
   1996       17     0.000267     0.000707     0.000491 
   1996       18     0.000342     0.000926     0.000640 
   1996       19     0.000338     0.001089     0.000721 
   1996       20     0.000392     0.001037     0.000719 
   1996       21     0.000430     0.001164     0.000800 
   1996       22     0.000440     0.001311     0.000879 
   1996       23     0.000392     0.001233     0.000814 
   1996       24     0.000437     0.001225     0.000832 
   1996       25     0.000409     0.001303     0.000856 
   1996       26     0.000524     0.001311     0.000917 
   1996       27     0.000520     0.001348     0.000933 
   1996       28     0.000473     0.001469     0.000970 
   1996       29     0.000555     0.001449     0.001001 
   1996       30     0.000622     0.001601     0.001111 
   1996       31     0.000694     0.001692     0.001191 
   1996       32     0.000688     0.001597     0.001140 
   1996       33     0.000783     0.001796     0.001287 
   1996       34     0.000783     0.001962     0.001369 
   1996       35     0.000887     0.002120     0.001500 
   1996       36     0.000911     0.002212     0.001557 
   1996       37     0.001045     0.002325     0.001680 
   1996       38     0.001059     0.002313     0.001681 
   1996       39     0.001158     0.002528     0.001837 
   1996       40     0.001206     0.002906     0.002048 
   1996       41     0.001306     0.003211     0.002250 
   1996       42     0.001450     0.003480     0.002458 
   1996       43     0.001530     0.003618     0.002570 
   1996       44     0.001684     0.003728     0.002703 
   1996       45     0.001766     0.004273     0.003019 
   1996       46     0.001883     0.004448     0.003168 
   1996       47     0.002113     0.004687     0.003406 
   1996       48     0.002097     0.005073     0.003595 
   1996       49     0.002521     0.005718     0.004128 
   1996       50     0.002515     0.006045     0.004288 
   1996       51     0.002877     0.006584     0.004737 
   1996       52     0.003048     0.006927     0.004993 
   1996       53     0.003154     0.007721     0.005447 
   1996       54     0.003255     0.008228     0.005747 
   1996       55     0.003147     0.008351     0.005744 
   1996       56     0.004079     0.009521     0.006772 
   1996       57     0.004142     0.010180     0.007110 
   1996       58     0.004413     0.011271     0.007768 
   1996       59     0.004805     0.012340     0.008472 
   1996       60     0.005159     0.013356     0.009121 
   1996       61     0.005511     0.014746     0.009940 
   1996       62     0.006024     0.015839     0.010698 
   1996       63     0.006451     0.017420     0.011633 
   1996       64     0.007129     0.018324     0.012368 
   1996       65     0.008092     0.020750     0.013960 
   1996       66     0.008294     0.021722     0.014469 
   1996       67     0.009345     0.023844     0.015953 
   1996       68     0.010520     0.026136     0.017560 
   1996       69     0.011029     0.028251     0.018698 
   1996       70     0.012829     0.029596     0.020192 
   1996       71     0.013736     0.032992     0.022059 
   1996       72     0.015404     0.036012     0.024195 
   1996       73     0.017724     0.038777     0.026601 
   1996       74     0.020138     0.041427     0.029000 
   1996       75     0.022067     0.045418     0.031684 
   1996       76     0.025805     0.054303     0.037387 
   1996       77     0.026479     0.052123     0.036669 
   1996       78     0.032636     0.061585     0.043850 
   1996       79     0.036469     0.068605     0.048626 
   1996       80     0.038909     0.072091     0.051044 
   1996       81     0.050798     0.091293     0.065166 
   1996       82     0.055787     0.095074     0.069382 
   1996       83     0.063383     0.106915     0.078051 
   1996       84     0.072448     0.118582     0.087397 
   1996       85     0.084773     0.133283     0.099880 
   1996       86     0.095002     0.145749     0.110182 
   1996       87     0.108194     0.163766     0.124101 
   1996       88     0.125071     0.182741     0.140857 
   1996       89     0.140789     0.199598     0.156099 
   1996       90     0.159900     0.220214     0.174939 
   1996       91     0.183217     0.245036     0.197858 
   1996       92     0.199808     0.265912     0.214556 
   1996       93     0.221659     0.305410     0.239175 
   1996       94     0.244624     0.326392     0.260502 
   1996       95     0.268742     0.351805     0.283848 
   1996       96     0.303350     0.401143     0.319978 
   1996       97     0.321336     0.400758     0.333367 
   1996       98     0.350964     0.427740     0.362020 
   1996       99     0.387396     0.476565     0.399464 
   1996      100     0.397549     0.496934     0.409274 
   1996      101     0.463569     0.629566     0.480538 
   1996      102     0.501640     0.572368     0.509087 
   1996      103     0.554753     0.721649     0.570911 
   1996      104     0.491680     0.857143     0.524064 
   1996      105     0.608472     0.814815     0.627907 
   1996      106     0.639225     0.913043     0.666667 
   1996      107     0.428571     1.000000     0.459459 
   1996      108     0.728972     0.857143     0.736842 
   1996      109     0.470588     0.000000     0.421053 
   1996      110     0.266667     0.620690     0.405405 
   1997        0     0.004177     0.005368     0.004788 
   1997        1     0.000414     0.000488     0.000452 
   1997        2     0.000212     0.000308     0.000261 
   1997        3     0.000247     0.000219     0.000233 
   1997        4     0.000158     0.000195     0.000177 
   1997        5     0.000103     0.000191     0.000148 
   1997        6     0.000093     0.000182     0.000139 
   1997        7     0.000117     0.000155     0.000136 
   1997        8     0.000118     0.000144     0.000131 
   1997        9     0.000134     0.000174     0.000154 
   1997       10     0.000130     0.000137     0.000134 
   1997       11     0.000104     0.000140     0.000122 
   1997       12     0.000164     0.000177     0.000171 
   1997       13     0.000152     0.000224     0.000189 
   1997       14     0.000152     0.000332     0.000244 
   1997       15     0.000223     0.000424     0.000326 
   1997       16     0.000240     0.000555     0.000401 
   1997       17     0.000287     0.000661     0.000478 
   1997       18     0.000347     0.000904     0.000631 
   1997       19     0.000421     0.001072     0.000753 
   1997       20     0.000338     0.001036     0.000693 
   1997       21     0.000390     0.001189     0.000794 
   1997       22     0.000368     0.001159     0.000766 
   1997       23     0.000343     0.001236     0.000792 
   1997       24     0.000400     0.001239     0.000821 
   1997       25     0.000357     0.001177     0.000767 
   1997       26     0.000424     0.001252     0.000838 
   1997       27     0.000391     0.001291     0.000841 
   1997       28     0.000414     0.001210     0.000811 
   1997       29     0.000491     0.001310     0.000899 
   1997       30     0.000570     0.001387     0.000977 
   1997       31     0.000559     0.001425     0.000991 
   1997       32     0.000632     0.001506     0.001067 
   1997       33     0.000562     0.001465     0.001011 
   1997       34     0.000777     0.001633     0.001202 
   1997       35     0.000746     0.001781     0.001260 
   1997       36     0.000834     0.001914     0.001370 
   1997       37     0.000871     0.002055     0.001458 
   1997       38     0.000997     0.002237     0.001611 
   1997       39     0.001115     0.002477     0.001789 
   1997       40     0.001163     0.002526     0.001838 
   1997       41     0.001299     0.002927     0.002104 
   1997       42     0.001310     0.003211     0.002251 
   1997       43     0.001530     0.003527     0.002521 
   1997       44     0.001640     0.003732     0.002680 
   1997       45     0.001832     0.003990     0.002906 
   1997       46     0.001947     0.004376     0.003160 
   1997       47     0.002013     0.004777     0.003396 
   1997       48     0.002213     0.005100     0.003661 
   1997       49     0.002335     0.005669     0.004010 
   1997       50     0.002518     0.005979     0.004254 
   1997       51     0.002925     0.006284     0.004610 
   1997       52     0.002960     0.006705     0.004836 
   1997       53     0.003364     0.007519     0.005443 
   1997       54     0.003338     0.007847     0.005596 
   1997       55     0.003604     0.008597     0.006101 
   1997       56     0.003597     0.008762     0.006168 
   1997       57     0.003985     0.009885     0.006895 
   1997       58     0.004282     0.010897     0.007521 
   1997       59     0.004500     0.011966     0.008138 
   1997       60     0.004956     0.012579     0.008650 
   1997       61     0.005352     0.013915     0.009471 
   1997       62     0.005729     0.015375     0.010330 
   1997       63     0.006266     0.016770     0.011239 
   1997       64     0.006837     0.018030     0.012091 
   1997       65     0.007638     0.019462     0.013135 
   1997       66     0.008490     0.020981     0.014239 
   1997       67     0.009268     0.023446     0.015737 
   1997       68     0.010166     0.024665     0.016719 
   1997       69     0.011339     0.027431     0.018527 
   1997       70     0.012344     0.029793     0.020043 
   1997       71     0.013075     0.032196     0.021386 
   1997       72     0.015097     0.035383     0.023768 
   1997       73     0.016799     0.038191     0.025817 
   1997       74     0.019159     0.040740     0.028153 
   1997       75     0.021531     0.045521     0.031391 
   1997       76     0.024714     0.048870     0.034522 
   1997       77     0.029105     0.057063     0.040299 
   1997       78     0.029273     0.056905     0.040075 
   1997       79     0.037126     0.067137     0.048534 
   1997       80     0.040645     0.074819     0.053205 
   1997       81     0.043545     0.076540     0.055338 
   1997       82     0.057481     0.100166     0.072247 
   1997       83     0.061687     0.103444     0.075754 
   1997       84     0.070954     0.114314     0.085146 
   1997       85     0.081883     0.126909     0.096023 
   1997       86     0.094557     0.142801     0.109088 
   1997       87     0.106187     0.157686     0.121033 
   1997       88     0.121935     0.178167     0.137421 
   1997       89     0.139526     0.201648     0.155796 
   1997       90     0.156947     0.218516     0.172279 
   1997       91     0.174850     0.248007     0.192205 
   1997       92     0.197798     0.268633     0.213735 
   1997       93     0.217297     0.284345     0.231405 
   1997       94     0.243243     0.331547     0.260540 
   1997       95     0.274609     0.347253     0.287791 
   1997       96     0.295663     0.390048     0.311716 
   1997       97     0.317759     0.407149     0.331744 
   1997       98     0.349042     0.399151     0.356140 
   1997       99     0.379955     0.475822     0.392876 
   1997      100     0.415591     0.453072     0.420360 
   1997      101     0.440142     0.502625     0.446991 
   1997      102     0.455016     0.782576     0.485409 
   1997      103     0.467324     0.710801     0.487913 
   1997      104     0.492511     0.470588     0.490580 
   1997      105     0.630439     0.800000     0.642147 
   1997      106     0.621687     0.461538     0.607930 
   1997      107     0.788732     0.272727     0.740426 
   1997      108     0.300000     4.000000     0.390244 
   1997      109     0.774194     3.000000     0.843750 
   1997      110     0.428571     0.666667     0.486486 
   1998        0     0.004247     0.005190     0.004730 
   1998        1     0.000309     0.000395     0.000353 
   1998        2     0.000232     0.000311     0.000272 
   1998        3     0.000145     0.000244     0.000196 
   1998        4     0.000103     0.000177     0.000141 
   1998        5     0.000146     0.000200     0.000174 
   1998        6     0.000122     0.000137     0.000130 
   1998        7     0.000123     0.000130     0.000127 
   1998        8     0.000135     0.000132     0.000133 
   1998        9     0.000097     0.000159     0.000129 
   1998       10     0.000102     0.000123     0.000113 
   1998       11     0.000117     0.000155     0.000136 
   1998       12     0.000133     0.000163     0.000148 
   1998       13     0.000137     0.000193     0.000165 
   1998       14     0.000190     0.000244     0.000218 
   1998       15     0.000194     0.000352     0.000275 
   1998       16     0.000245     0.000454     0.000352 
   1998       17     0.000242     0.000660     0.000456 
   1998       18     0.000393     0.000914     0.000659 
   1998       19     0.000293     0.001039     0.000673 
   1998       20     0.000392     0.001035     0.000718 
   1998       21     0.000366     0.001213     0.000794 
   1998       22     0.000463     0.001203     0.000835 
   1998       23     0.000408     0.001102     0.000757 
   1998       24     0.000381     0.001159     0.000771 
   1998       25     0.000413     0.001199     0.000807 
   1998       26     0.000438     0.001134     0.000787 
   1998       27     0.000433     0.001203     0.000818 
   1998       28     0.000424     0.001153     0.000788 
   1998       29     0.000459     0.001245     0.000851 
   1998       30     0.000509     0.001338     0.000922 
   1998       31     0.000520     0.001332     0.000924 
   1998       32     0.000597     0.001325     0.000959 
   1998       33     0.000632     0.001437     0.001032 
   1998       34     0.000636     0.001559     0.001094 
   1998       35     0.000795     0.001576     0.001182 
   1998       36     0.000764     0.001849     0.001302 
   1998       37     0.000854     0.001943     0.001393 
   1998       38     0.001037     0.002279     0.001652 
   1998       39     0.001115     0.002343     0.001722 
   1998       40     0.001079     0.002571     0.001816 
   1998       41     0.001288     0.002761     0.002016 
   1998       42     0.001303     0.003267     0.002273 
   1998       43     0.001598     0.003411     0.002494 
   1998       44     0.001604     0.003577     0.002581 
   1998       45     0.001760     0.004174     0.002958 
   1998       46     0.001878     0.004344     0.003104 
   1998       47     0.001999     0.004879     0.003434 
   1998       48     0.002087     0.005115     0.003599 
   1998       49     0.002291     0.005473     0.003884 
   1998       50     0.002499     0.005911     0.004210 
   1998       51     0.002629     0.006286     0.004461 
   1998       52     0.003035     0.007063     0.005052 
   1998       53     0.003128     0.007013     0.005070 
   1998       54     0.003382     0.007966     0.005671 
   1998       55     0.003515     0.008269     0.005890 
   1998       56     0.003754     0.008699     0.006220 
   1998       57     0.003857     0.009595     0.006705 
   1998       58     0.004461     0.010480     0.007421 
   1998       59     0.004619     0.011557     0.008004 
   1998       60     0.005056     0.012925     0.008874 
   1998       61     0.005135     0.013547     0.009193 
   1998       62     0.005852     0.014679     0.010075 
   1998       63     0.006008     0.016089     0.010789 
   1998       64     0.006968     0.017716     0.012026 
   1998       65     0.007536     0.018909     0.012839 
   1998       66     0.008369     0.020507     0.013974 
   1998       67     0.009334     0.022652     0.015417 
   1998       68     0.009312     0.024092     0.016000 
   1998       69     0.010813     0.026946     0.018040 
   1998       70     0.012212     0.029563     0.019890 
   1998       71     0.013476     0.032396     0.021740 
   1998       72     0.014831     0.034600     0.023330 
   1998       73     0.016971     0.037055     0.025455 
   1998       74     0.019064     0.040819     0.028126 
   1998       75     0.020964     0.044893     0.030807 
   1998       76     0.024288     0.049158     0.034370 
   1998       77     0.027158     0.054105     0.037938 
   1998       78     0.032549     0.063579     0.044772 
   1998       79     0.033566     0.060030     0.043730 
   1998       80     0.040891     0.074954     0.053462 
   1998       81     0.045557     0.084602     0.059586 
   1998       82     0.050098     0.085624     0.062480 
   1998       83     0.065863     0.113168     0.081792 
   1998       84     0.071349     0.115281     0.085728 
   1998       85     0.081918     0.130144     0.097234 
   1998       86     0.092688     0.144172     0.108327 
   1998       87     0.106260     0.160081     0.121889 
   1998       88     0.120687     0.179070     0.136874 
   1998       89     0.137045     0.198677     0.153296 
   1998       90     0.153073     0.211239     0.167643 
   1998       91     0.175308     0.241550     0.191018 
   1998       92     0.196384     0.271115     0.213168 
   1998       93     0.221259     0.280142     0.233837 
   1998       94     0.243482     0.322938     0.259252 
   1998       95     0.272301     0.346239     0.285848 
   1998       96     0.295262     0.362414     0.306711 
   1998       97     0.326299     0.387858     0.336119 
   1998       98     0.355556     0.414225     0.364192 
   1998       99     0.371083     0.409612     0.376284 
   1998      100     0.413225     0.489075     0.422913 
   1998      101     0.463265     0.450691     0.461739 
   1998      102     0.451423     0.779322     0.482475 
   1998      103     0.485971     0.480596     0.485610 
   1998      104     0.563679     0.379310     0.548092 
   1998      105     0.563885     0.774194     0.583085 
   1998      106     0.715020     1.043478     0.731772 
   1998      107     0.920635     0.782609     0.905660 
   1998      108     0.685714     1.500000     0.743363 
   1998      110     0.724138     0.600000     0.705882 
   1999        0     0.003891     0.004963     0.004440 
   1999        1     0.000372     0.000444     0.000409 
   1999        2     0.000204     0.000248     0.000227 
   1999        3     0.000186     0.000256     0.000222 
   1999        4     0.000104     0.000152     0.000129 
   1999        5     0.000161     0.000170     0.000166 
   1999        6     0.000106     0.000164     0.000136 
   1999        7     0.000097     0.000124     0.000111 
   1999        8     0.000142     0.000145     0.000144 
   1999        9     0.000116     0.000111     0.000113 
   1999       10     0.000118     0.000138     0.000128 
   1999       11     0.000128     0.000132     0.000130 
   1999       12     0.000119     0.000164     0.000142 
   1999       13     0.000138     0.000177     0.000158 
   1999       14     0.000136     0.000276     0.000208 
   1999       15     0.000222     0.000349     0.000287 
   1999       16     0.000203     0.000528     0.000369 
   1999       17     0.000287     0.000694     0.000495 
   1999       18     0.000327     0.000991     0.000666 
   1999       19     0.000356     0.001017     0.000692 
   1999       20     0.000409     0.001141     0.000780 
   1999       21     0.000368     0.001115     0.000745 
   1999       22     0.000380     0.001131     0.000759 
   1999       23     0.000452     0.001156     0.000806 
   1999       24     0.000303     0.001136     0.000720 
   1999       25     0.000401     0.001159     0.000780 
   1999       26     0.000388     0.001191     0.000790 
   1999       27     0.000456     0.001120     0.000788 
   1999       28     0.000407     0.001135     0.000771 
   1999       29     0.000430     0.001148     0.000788 
   1999       30     0.000510     0.001223     0.000865 
   1999       31     0.000474     0.001286     0.000878 
   1999       32     0.000593     0.001292     0.000941 
   1999       33     0.000553     0.001372     0.000960 
   1999       34     0.000690     0.001423     0.001054 
   1999       35     0.000770     0.001507     0.001135 
   1999       36     0.000828     0.001642     0.001231 
   1999       37     0.000858     0.001973     0.001411 
   1999       38     0.000955     0.002007     0.001476 
   1999       39     0.001024     0.002164     0.001588 
   1999       40     0.001191     0.002467     0.001821 
   1999       41     0.001400     0.002662     0.002023 
   1999       42     0.001396     0.003129     0.002251 
   1999       43     0.001444     0.003443     0.002430 
   1999       44     0.001631     0.003869     0.002736 
   1999       45     0.001801     0.004028     0.002903 
   1999       46     0.001861     0.004417     0.003127 
   1999       47     0.002061     0.004626     0.003334 
   1999       48     0.002234     0.005114     0.003667 
   1999       49     0.002322     0.005471     0.003892 
   1999       50     0.002585     0.006019     0.004301 
   1999       51     0.002589     0.006242     0.004417 
   1999       52     0.003020     0.006791     0.004905 
   1999       53     0.002953     0.007219     0.005084 
   1999       54     0.003357     0.007847     0.005596 
   1999       55     0.003574     0.008588     0.006071 
   1999       56     0.003530     0.009097     0.006303 
   1999       57     0.004072     0.009836     0.006939 
   1999       58     0.003925     0.009279     0.006573 
   1999       59     0.004552     0.011167     0.007792 
   1999       60     0.005240     0.012091     0.008568 
   1999       61     0.005107     0.013248     0.009038 
   1999       62     0.005540     0.013876     0.009541 
   1999       63     0.006032     0.015774     0.010666 
   1999       64     0.006608     0.016684     0.011356 
   1999       65     0.006981     0.018646     0.012434 
   1999       66     0.007807     0.020168     0.013531 
   1999       67     0.008642     0.022372     0.014933 
   1999       68     0.009752     0.024554     0.016456 
   1999       69     0.010759     0.025730     0.017474 
   1999       70     0.011656     0.028745     0.019237 
   1999       71     0.013226     0.031738     0.021331 
   1999       72     0.014659     0.034657     0.023295 
   1999       73     0.016391     0.036508     0.024938 
   1999       74     0.018411     0.040005     0.027421 
   1999       75     0.020651     0.043449     0.030022 
   1999       76     0.023887     0.048640     0.033925 
   1999       77     0.027657     0.053705     0.038054 
   1999       78     0.031049     0.059216     0.042127 
   1999       79     0.037534     0.069080     0.049744 
   1999       80     0.037843     0.067874     0.048974 
   1999       81     0.046917     0.081893     0.059540 
   1999       82     0.053997     0.090847     0.066921 
   1999       83     0.056611     0.094496     0.069465 
   1999       84     0.076046     0.123366     0.091513 
   1999       85     0.081361     0.127092     0.095872 
   1999       86     0.093587     0.143916     0.109051 
   1999       87     0.105740     0.158357     0.121143 
   1999       88     0.122613     0.181453     0.139025 
   1999       89     0.136849     0.194081     0.152042 
   1999       90     0.156222     0.219835     0.172252 
   1999       91     0.174882     0.241435     0.190747 
   1999       92     0.198522     0.263647     0.213171 
   1999       93     0.217325     0.295923     0.234017 
   1999       94     0.249146     0.316277     0.262687 
   1999       95     0.268220     0.351610     0.283761 
   1999       96     0.294820     0.384314     0.310158 
   1999       97     0.325267     0.401715     0.337594 
   1999       98     0.359068     0.439153     0.370983 
   1999       99     0.366407     0.423615     0.374452 
   1999      100     0.421524     0.519001     0.434106 
   1999      101     0.429445     0.621614     0.451946 
   1999      102     0.499960     0.624383     0.513302 
   1999      103     0.559229     0.521083     0.555959 
   1999      104     0.602318     0.613539     0.603092 
   1999      105     0.532050     0.742857     0.551049 
   1999      106     0.567724     0.878049     0.591386 
   1999      107     0.669892     0.000000     0.642972 
   1999      108     0.722892     0.545455     0.702128 
   1999      109     0.428571     0.000000     0.406780 
   1999      110     1.071429     0.000000     0.967742 
   2000        0     0.003936     0.005232     0.004600 
   2000        1     0.000420     0.000424     0.000422 
   2000        2     0.000197     0.000260     0.000229 
   2000        3     0.000163     0.000222     0.000193 
   2000        4     0.000131     0.000176     0.000154 
   2000        5     0.000101     0.000154     0.000128 
   2000        6     0.000116     0.000136     0.000126 
   2000        7     0.000100     0.000155     0.000128 
   2000        8     0.000102     0.000131     0.000117 
   2000        9     0.000130     0.000142     0.000136 
   2000       10     0.000083     0.000112     0.000098 
   2000       11     0.000125     0.000144     0.000135 
   2000       12     0.000137     0.000187     0.000163 
   2000       13     0.000150     0.000183     0.000167 
   2000       14     0.000144     0.000316     0.000232 
   2000       15     0.000218     0.000367     0.000294 
   2000       16     0.000245     0.000463     0.000356 
   2000       17     0.000278     0.000578     0.000431 
   2000       18     0.000362     0.000884     0.000628 
   2000       19     0.000344     0.001040     0.000698 
   2000       20     0.000351     0.001006     0.000682 
   2000       21     0.000329     0.001050     0.000692 
   2000       22     0.000302     0.001068     0.000687 
   2000       23     0.000361     0.001032     0.000698 
   2000       24     0.000355     0.001065     0.000711 
   2000       25     0.000376     0.001051     0.000713 
   2000       26     0.000348     0.001074     0.000711 
   2000       27     0.000373     0.001097     0.000735 
   2000       28     0.000320     0.001150     0.000734 
   2000       29     0.000302     0.001223     0.000762 
   2000       30     0.000485     0.001083     0.000783 
   2000       31     0.000519     0.001255     0.000885 
   2000       32     0.000566     0.001304     0.000933 
   2000       33     0.000584     0.001371     0.000976 
   2000       34     0.000660     0.001382     0.001019 
   2000       35     0.000717     0.001615     0.001163 
   2000       36     0.000850     0.001699     0.001271 
   2000       37     0.000862     0.001810     0.001331 
   2000       38     0.000875     0.001842     0.001354 
   2000       39     0.001070     0.002176     0.001617 
   2000       40     0.001102     0.002396     0.001741 
   2000       41     0.001341     0.002602     0.001963 
   2000       42     0.001354     0.003071     0.002201 
   2000       43     0.001376     0.003357     0.002353 
   2000       44     0.001620     0.003780     0.002684 
   2000       45     0.001733     0.004014     0.002857 
   2000       46     0.001965     0.004362     0.003149 
   2000       47     0.002133     0.004716     0.003410 
   2000       48     0.002319     0.005106     0.003700 
   2000       49     0.002360     0.005298     0.003819 
   2000       50     0.002432     0.005917     0.004166 
   2000       51     0.002626     0.006183     0.004400 
   2000       52     0.002911     0.006803     0.004855 
   2000       53     0.002917     0.007152     0.005029 
   2000       54     0.003151     0.007480     0.005308 
   2000       55     0.003587     0.008575     0.006068 
   2000       56     0.003728     0.009044     0.006367 
   2000       57     0.003985     0.009413     0.006680 
   2000       58     0.003924     0.009720     0.006796 
   2000       59     0.004145     0.010282     0.007168 
   2000       60     0.004959     0.011916     0.008351 
   2000       61     0.004855     0.012317     0.008462 
   2000       62     0.005640     0.014171     0.009738 
   2000       63     0.005770     0.014796     0.010077 
   2000       64     0.006447     0.016342     0.011122 
   2000       65     0.007014     0.017831     0.012076 
   2000       66     0.007612     0.020035     0.013376 
   2000       67     0.008315     0.021046     0.014164 
   2000       68     0.009341     0.023394     0.015726 
   2000       69     0.010646     0.025576     0.017347 
   2000       70     0.011559     0.027309     0.018556 
   2000       71     0.012862     0.029810     0.020302 
   2000       72     0.014450     0.033608     0.022742 
   2000       73     0.015711     0.035583     0.024188 
   2000       74     0.017782     0.039133     0.026735 
   2000       75     0.019762     0.043130     0.029376 
   2000       76     0.022811     0.047280     0.032718 
   2000       77     0.025497     0.051788     0.035984 
   2000       78     0.029987     0.056831     0.040519 
   2000       79     0.033894     0.062071     0.044777 
   2000       80     0.041031     0.076370     0.054262 
   2000       81     0.042870     0.076207     0.054964 
